Time,POMh,POMo,MOM,DOM,QOM,MBA,MBD
314.0,NaN,NaN,0.13604338025452156,NaN,NaN,NaN,NaN
315.0,NaN,NaN,0.13605307254832577,NaN,NaN,NaN,NaN
316.0,NaN,NaN,0.13606276484212998,NaN,NaN,NaN,NaN
317.0,NaN,NaN,0.1360724571359342,NaN,NaN,NaN,NaN
318.0,NaN,NaN,0.1360821494297384,NaN,NaN,NaN,NaN
319.0,NaN,NaN,0.1360918417235426,NaN,NaN,NaN,NaN
320.0,NaN,NaN,0.13610153401734681,NaN,NaN,NaN,NaN
321.0,NaN,NaN,0.13611122631115102,NaN,NaN,NaN,NaN
322.0,NaN,NaN,0.13612091860495523,NaN,NaN,NaN,NaN
323.0,NaN,NaN,0.13613061089875944,NaN,NaN,NaN,NaN
324.0,NaN,NaN,0.13614030319256365,NaN,NaN,NaN,NaN
325.0,NaN,NaN,0.13614999548636786,NaN,NaN,NaN,NaN
326.0,NaN,NaN,0.13615968778017207,NaN,NaN,NaN,NaN
327.0,NaN,NaN,0.13616938007397628,NaN,NaN,NaN,NaN
328.0,NaN,NaN,0.13617907236778048,NaN,NaN,NaN,NaN
329.0,NaN,NaN,0.1361887646615847,NaN,NaN,NaN,NaN
330.0,NaN,NaN,0.1361984569553889,NaN,NaN,NaN,NaN
331.0,NaN,NaN,0.1362081492491931,NaN,NaN,NaN,NaN
332.0,NaN,NaN,0.13621784154299732,NaN,NaN,NaN,NaN
333.0,NaN,NaN,0.13622753383680153,NaN,NaN,NaN,NaN
334.0,NaN,NaN,0.13623722613060574,NaN,NaN,NaN,NaN
335.0,NaN,NaN,0.13624691842440995,NaN,NaN,NaN,NaN
336.0,NaN,NaN,0.13625661071821416,NaN,NaN,NaN,NaN
337.0,NaN,NaN,0.13626630301201836,NaN,NaN,NaN,NaN
338.0,NaN,NaN,0.13627599530582257,NaN,NaN,NaN,NaN
339.0,NaN,NaN,0.13628568759962678,NaN,NaN,NaN,NaN
340.0,NaN,NaN,0.136295379893431,NaN,NaN,NaN,NaN
341.0,NaN,NaN,0.1363050721872352,NaN,NaN,NaN,NaN
342.0,NaN,NaN,0.1363147644810394,NaN,NaN,NaN,NaN
343.0,NaN,NaN,0.13632445677484362,NaN,NaN,NaN,NaN
