Time,co2_maintn_mba,co2_growth,co2_maintn_mbd,mom_dom,pomo_mom
520.0,5.785155407089643e-6,8.471017015241793e-5,2.7944541960116193e-9,0.0,1.3459349214822357e-7
521.0,6.157362136383357e-6,8.688251344294078e-5,2.7866598071846082e-9,0.0,1.4272838958904158e-7
522.0,6.411159854577017e-6,8.78304768914571e-5,2.779029702838467e-9,0.0,1.4849180333589905e-7
523.0,6.3960165835362065e-6,8.86245248619849e-5,2.7713936454881527e-9,0.0,1.488888047133288e-7
524.0,6.3794450418876224e-6,8.939119401911776e-5,2.763746433739531e-9,0.0,1.4928511134522007e-7
525.0,6.4999718012273065e-6,9.021187077498084e-5,2.756172221033206e-9,0.0,1.5248272659436962e-7
526.0,6.479703613499103e-6,9.093839499830071e-5,2.748592420745285e-9,0.0,1.5289014788782798e-7
527.0,6.4583689436335726e-6,9.164432547188095e-5,2.7410047597671165e-9,0.0,1.5329639161326081e-7
528.0,6.43577728802394e-6,9.232257234216768e-5,2.73341079612207e-9,0.0,1.5370130472951467e-7
529.0,6.412216322708653e-6,9.298006402845648e-5,2.7258117429823038e-9,0.0,1.5410477661742772e-7
530.0,6.118670200292576e-6,9.346087575438085e-5,2.7180467854174278e-9,0.0,1.489195675803121e-7
531.0,5.968241499654595e-6,9.33253287615994e-5,2.7101917562907055e-9,0.0,1.465312071474211e-7
532.0,5.85757175110634e-6,8.960657187462418e-5,2.7022517578186236e-9,0.0,1.4416468295185103e-7
533.0,5.8789628819285305e-6,8.99338040423114e-5,2.6943102758475798e-9,0.0,1.4451797033120174e-7
534.0,5.901260150029684e-6,9.027489790195323e-5,2.68637183424086e-9,0.0,1.448721010870362e-7
535.0,5.826006248566363e-6,8.721602575864844e-5,2.6783580371201395e-9,0.0,1.4256585308667448e-7
536.0,5.9746964194383925e-6,9.139829384699358e-5,2.670425713349447e-9,0.0,1.4558043504718725e-7
537.0,5.994552848896508e-6,9.170204882414362e-5,2.6625030229846758e-9,0.0,1.4593811965705857e-7
538.0,6.37441718179248e-6,9.775961023669857e-5,2.6548256216042973e-9,0.0,1.5468064017803918e-7
539.0,6.483005758365345e-6,9.82645566125512e-5,2.6472441634877537e-9,0.0,1.5797304298125157e-7
540.0,6.588959916747656e-6,9.874825665160701e-5,2.6397505202240005e-9,0.0,1.6127203337865992e-7
541.0,6.550935266134125e-6,9.91182965226338e-5,2.6322679896214098e-9,0.0,1.6168049951081178e-7
542.0,6.6576568104602655e-6,9.954891230903615e-5,2.62487241537213e-9,0.0,1.6509594650882828e-7
543.0,6.471338520253327e-6,9.977918910945484e-5,2.6174117687628527e-9,0.0,1.6249219806051804e-7
544.0,6.2933556006905195e-6,9.998767790291211e-5,2.6098823397368418e-9,0.0,1.5996130186457864e-7
545.0,6.118576092978354e-6,9.990472601009114e-5,2.602284408228512e-9,0.0,1.5739741882127608e-7
546.0,6.218190526108985e-6,0.0001004946573872817,2.594774338601817e-9,0.0,1.607170121251959e-7
547.0,6.178936530072552e-6,0.00010071162078173272,2.5872816234175537e-9,0.0,1.6109169185060114e-7
548.0,6.139107773936841e-6,0.00010089947117791075,2.579803962493594e-9,0.0,1.614624181207886e-7
549.0,6.3733402099779005e-6,0.00010125359904264634,2.5724933169694964e-9,0.0,1.67852190008166e-7
550.0,6.613336834683039e-6,0.00010158222451970307,2.5653547293880483e-9,0.0,1.7445068042964447e-7
551.0,6.85948854094829e-6,0.00010189227518196952,2.558386549456151e-9,0.0,1.81263008560694e-7
552.0,6.651973972499786e-6,0.0001018837108651263,2.5513658067706242e-9,0.0,1.784255106132519e-7
553.0,6.454538864127623e-6,0.00010185294141233992,2.544285733853294e-9,0.0,1.756656376559652e-7
554.0,6.4025653429883555e-6,0.00010188880570391457,2.5372210107144737e-9,0.0,1.760544824077219e-7
555.0,6.350396618700292e-6,0.0001019020632844003,2.530175376529499e-9,0.0,1.7643775701128825e-7
556.0,6.025622907367556e-6,0.00010168571913963636,2.52300263487281e-9,0.0,1.7051876877292474e-7
557.0,5.97794349007417e-6,0.0001016380646759867,2.515845620341136e-9,0.0,1.7086804035729827e-7
558.0,5.9300888677484355e-6,0.00010156764319094667,2.5087110497428527e-9,0.0,1.7121184058303423e-7
559.0,6.012188290240188e-6,0.0001015756045483296,2.5016719689545438e-9,0.0,1.7466612789224738e-7
560.0,6.095736222944781e-6,0.00010155707596188852,2.4947327827759777e-9,0.0,1.782339165720087e-7
561.0,6.1757989266720435e-6,0.00010150825730473555,2.4878922143727086e-9,0.0,1.8180062646804327e-7
562.0,6.257428817106979e-6,0.00010143979107233863,2.481151137685213e-9,0.0,1.8548353920742208e-7
563.0,6.060555331900415e-6,0.0001011370728381373,2.4743657157383944e-9,0.0,1.8250360763966685e-7
564.0,6.003482865081791e-6,0.00010090975975276803,2.467603276842561e-9,0.0,1.8284243851898245e-7
565.0,5.946381733245506e-6,0.00010065923317251256,2.4608674687715223e-9,0.0,1.8317436725058231e-7
566.0,5.8890578410214595e-6,0.0001003784297259493,2.454159192051416e-9,0.0,1.8349926727109637e-7
567.0,5.831723352555713e-6,0.00010007430391894542,2.4474791217961856e-9,0.0,1.8381705678988753e-7
568.0,5.774384401746246e-6,9.974681264202605e-5,2.4408279270370757e-9,0.0,1.8412765650335824e-7
569.0,5.977852708473215e-6,9.960932521039968e-5,2.4343475920170747e-9,0.0,1.912230791229326e-7
570.0,5.914161971864443e-6,9.922207379893854e-5,2.4279029340915814e-9,0.0,1.9153914816397289e-7
571.0,5.980749851082816e-6,9.892786824645051e-5,2.421556999109185e-9,0.0,1.9526496833702013e-7
572.0,5.914122617897056e-6,9.849397597513592e-5,2.4152448031073556e-9,0.0,1.9557488121425698e-7
573.0,5.594719104322096e-6,9.781309096482227e-5,2.4088268053380695e-9,0.0,1.8900588821939626e-7
574.0,5.6587410791248765e-6,9.743688921201134e-5,2.4025057756074836e-9,0.0,1.9272657463243293e-7
575.0,5.71937054874875e-6,9.704308667031803e-5,2.3962885493006678e-9,0.0,1.9643971077849002e-7
576.0,5.652992104360283e-6,9.650719588497799e-5,2.3901084117412726e-9,0.0,1.9671540334566886e-7
577.0,5.586749256534869e-6,9.594744312607904e-5,2.383962476687608e-9,0.0,1.9698226698723775e-7
578.0,5.283125085791336e-6,9.513544031124633e-5,2.3777184181703513e-9,0.0,1.9032227630811496e-7
579.0,5.108792381164505e-6,9.440453906549619e-5,2.371437225532319e-9,0.0,1.8713306651498286e-7
580.0,5.051480968423527e-6,9.372315639544229e-5,2.3651965188544213e-9,0.0,1.8734826855215038e-7
581.0,4.882240272016926e-6,8.87092997540163e-5,2.359079227342344e-9,0.0,1.7275956691344407e-7
582.0,4.78027182773858e-6,8.685655413213773e-5,2.3544886294320848e-9,0.0,1.5634158487878783e-7
583.0,4.644892547682586e-6,8.439674050850203e-5,2.3552115012012733e-9,0.0,1.3827525828959135e-7
584.0,4.660838917973185e-6,8.4291306657203e-5,2.3571756420933703e-9,0.0,1.3785987553017972e-7
585.0,4.5070980318756675e-6,8.18930425489328e-5,2.3591438840145243e-9,0.0,1.3555227781853468e-7
586.0,4.435018885600121e-6,8.058337931305736e-5,2.36223820043741e-9,0.0,1.3237513029874223e-7
587.0,4.31436822093714e-6,7.673416476312262e-5,2.3653449631081876e-9,0.0,1.3009360402625786e-7
588.0,4.34985804161575e-6,7.903602432530424e-5,2.368491119720601e-9,0.0,1.3259701815265224e-7
589.0,4.529210051883102e-6,8.229481339627294e-5,2.3628600825368986e-9,0.0,1.8055826055291638e-7
590.0,4.425280937753183e-6,7.870682779294605e-5,2.3568697773238414e-9,0.0,1.7344131996725674e-7
591.0,4.312530471115489e-6,7.510281513967852e-5,2.351256964678952e-9,0.0,1.603761806530555e-7
592.0,4.39442724741437e-6,7.652904934071352e-5,2.3452049019493587e-9,0.0,1.7936247477606616e-7
593.0,4.401421399158645e-6,7.665085265063268e-5,2.3391796064319373e-9,0.0,1.7946735230652485e-7
594.0,4.466048864161325e-6,7.943191490231052e-5,2.333278547413731e-9,0.0,1.828278374989762e-7
595.0,4.427946553834692e-6,7.875423770631437e-5,2.3274472944223884e-9,0.0,1.8115403592376217e-7
596.0,4.334566104978801e-6,7.709339876507864e-5,2.3218948500131956e-9,0.0,1.684614741113248e-7
597.0,4.148045977535579e-6,7.223831398486574e-5,2.317999388814151e-9,0.0,1.5079609288596413e-7
598.0,4.0186566148714975e-6,6.998499532421226e-5,2.318884146175031e-9,0.0,1.3474561810868462e-7
599.0,3.975350778372137e-6,6.932510987809285e-5,2.323495116453241e-9,0.0,1.273797179816875e-7
600.0,3.921926900566069e-6,6.885515912126413e-5,2.3269509327961434e-9,0.0,1.310565282124124e-7
601.0,3.804149770780523e-6,6.651742960668127e-5,2.332855361114208e-9,0.0,1.2337737385040447e-7
602.0,3.6691469140994233e-6,6.373555073504197e-5,2.3404257243778703e-9,0.0,1.1328107205687677e-7
603.0,3.967061389450916e-6,7.055706112572535e-5,2.3354536781163547e-9,0.0,1.83454003223454e-7
604.0,3.989980644829569e-6,7.210785644829367e-5,2.3300431206407575e-9,0.0,1.8685028340373392e-7
605.0,3.9272610276273065e-6,7.093095345770739e-5,2.324695120210129e-9,0.0,1.8686131630514113e-7
606.0,3.8008791516781847e-6,6.760138962043428e-5,2.319345082695016e-9,0.0,1.8348332476231384e-7
607.0,3.696518207564566e-6,6.437494771633877e-5,2.3139952760429137e-9,0.0,1.8020186884114576e-7
608.0,3.663256595610055e-6,6.379569599612515e-5,2.308712515067955e-9,0.0,1.8018300054940375e-7
609.0,3.6793192632150826e-6,6.543935892851333e-5,2.3035640115446607e-9,0.0,1.8342827198176838e-7
610.0,3.6816825846281454e-6,6.451921267768887e-5,2.2985803572042343e-9,0.0,1.8336171650808964e-7
611.0,3.540383065993707e-6,6.107837061975228e-5,2.2940865753454625e-9,0.0,1.6707471453196345e-7
612.0,3.4559372374433634e-6,5.7640962199497965e-5,2.291933393657788e-9,0.0,1.5457855856249426e-7
613.0,3.2630498256822204e-6,5.483378535647044e-5,2.292271153979689e-9,0.0,1.425625801036691e-7
614.0,3.0255346337088186e-6,5.2209108863374486e-5,2.295065472332163e-9,0.0,1.302891034264978e-7
615.0,2.878022862602632e-6,4.90211602000109e-5,2.3016898046027205e-9,0.0,1.1881232787182466e-7
616.0,2.728785639813498e-6,4.589104072334447e-5,2.309779974330244e-9,0.0,1.0798975281873869e-7
617.0,2.487107377756201e-6,4.150032245928369e-5,2.318165215448161e-9,0.0,9.306430732435285e-8
618.0,2.253284438712908e-6,3.6791855008676686e-5,2.3267655439261328e-9,0.0,7.437127445865517e-8
619.0,2.1540475319795015e-6,3.44272508595738e-5,2.3353735148531502e-9,0.0,7.297786041777012e-8
620.0,1.917109669585008e-6,3.064037099472221e-5,2.3443066980833385e-9,0.0,5.236296996050673e-8
621.0,2.04305726075067e-6,3.1947264625495423e-5,2.3529058320784995e-9,0.0,7.801633905275316e-8
622.0,2.5160995513794133e-6,3.849019096553206e-5,2.3486976507484686e-9,0.0,1.602950364302639e-7
623.0,2.469966522746378e-6,3.6975700793979946e-5,2.343928840058069e-9,0.0,1.5720903420501035e-7
624.0,2.4210904617100415e-6,3.5451249021680036e-5,2.3392019448393196e-9,0.0,1.541136573877771e-7
625.0,2.439352189616459e-6,3.651740048448409e-5,2.3346668722230095e-9,0.0,1.543698772119102e-7
626.0,2.4005956425117845e-6,3.672326266289669e-5,2.330455292343155e-9,0.0,1.4882344439817156e-7
627.0,2.26264846396553e-6,3.461300703231531e-5,2.3274659665613776e-9,0.0,1.3520039421400046e-7
628.0,2.1033936273193207e-6,3.148805973663371e-5,2.3267316009516274e-9,0.0,1.2360097727481258e-7
629.0,1.84832829740247e-6,2.6480715040086505e-5,2.3328548126616604e-9,0.0,1.0297008326224051e-7
630.0,1.8102138758968748e-6,2.593465558937863e-5,2.3378684152977383e-9,0.0,1.0600041366061705e-7
631.0,1.7141124056223215e-6,2.455782461576309e-5,2.3444143982836787e-9,0.0,1.0272162106622984e-7
632.0,1.8484438356813546e-6,2.589865679822591e-5,2.341687776530907e-9,0.0,1.277852734979711e-7
633.0,1.7256962213257583e-6,2.4178832654461877e-5,2.3401828114338067e-9,0.0,1.1946784909336617e-7
634.0,1.6330355632553076e-6,2.391201457765147e-5,2.3414743964630104e-9,0.0,1.152355050079184e-7
635.0,1.4395219077764182e-6,2.0623808815436076e-5,2.347505753067688e-9,0.0,1.0377947900771465e-7
636.0,1.7065669801788815e-6,2.3910811716140626e-5,2.344467500608298e-9,0.0,1.4626939337317222e-7
637.0,1.6139529545895425e-6,2.212167659690234e-5,2.3410938857244196e-9,0.0,1.4332453175925073e-7
638.0,1.5454236305110116e-6,2.118237812456544e-5,2.337876964295133e-9,0.0,1.4309468715848852e-7
639.0,1.5709587376665686e-6,2.2626523404556628e-5,2.3349904114245754e-9,0.0,1.5404663973832817e-7
640.0,1.4326596876225138e-6,2.0525494843457576e-5,2.3321881232264667e-9,0.0,1.4813043472983903e-7
641.0,1.3448528391509637e-6,1.926749963978578e-5,2.329550972205081e-9,0.0,1.4787928665339394e-7
642.0,1.3034160072145937e-6,1.8567905038112724e-5,2.3269999537523087e-9,0.0,1.4762604509091695e-7
643.0,1.2945162307376235e-6,1.8451623212542292e-5,2.324470245577919e-9,0.0,1.4737365865210122e-7
644.0,1.2856842428767702e-6,1.8336126771193337e-5,2.3219570378940864e-9,0.0,1.4712224422011398e-7
645.0,1.2769181133665662e-6,1.82214112655313e-5,2.319462978194667e-9,0.0,1.4687179852160953e-7
646.0,1.2475765738071658e-6,1.7479869764410965e-5,2.316941683670204e-9,0.0,1.43854781596223e-7
647.0,1.2405703219248317e-6,1.7381704751528323e-5,2.3144344113938955e-9,0.0,1.4360841071883586e-7
648.0,1.2540149748133446e-6,1.7882170436225577e-5,2.311978142165774e-9,0.0,1.461213222276119e-7
649.0,1.267107795575237e-6,1.7877311868337163e-5,2.309572253256062e-9,0.0,1.486202650258579e-7
650.0,1.2369660656800658e-6,1.7659695034034735e-5,2.3071477790252655e-9,0.0,1.456329940671873e-7
651.0,1.1704794983742374e-6,1.5686848290241675e-5,2.304630528751386e-9,0.0,1.373261614456014e-7
652.0,1.148294966341678e-6,1.5052435671879811e-5,2.3020896336638506e-9,0.0,1.3451718100814801e-7
653.0,1.1457024457351003e-6,1.5018451590435246e-5,2.299563392452161e-9,0.0,1.3428371352022914e-7
654.0,1.1801306428340032e-6,1.617548290278859e-5,2.297124158518159e-9,0.0,1.3926433910399583e-7
655.0,1.2133575271747883e-6,1.7118860599144036e-5,2.2947700613927e-9,0.0,1.4439293537991505e-7
656.0,1.1852372120234541e-6,1.660642924937272e-5,2.2923982732111495e-9,0.0,1.414353734147255e-7
657.0,1.1410634461526613e-6,1.52926122962421e-5,2.2899711153077648e-9,0.0,1.3593687420543e-7
658.0,1.101124390916931e-6,1.4111002213919809e-5,2.2874863772837506e-9,0.0,1.3060845678302186e-7
659.0,1.0992461569556536e-6,1.4086932486825878e-5,2.285014498743908e-9,0.0,1.3038463340367042e-7
660.0,1.0797005691095985e-6,1.3525520874966682e-5,2.282519304445142e-9,0.0,1.2765673182847665e-7
661.0,1.0785692574418148e-6,1.3511348816512255e-5,2.2800384739752227e-9,0.0,1.2743816442312254e-7
662.0,1.0946443911540184e-6,1.4027960468813687e-5,2.277611011444382e-9,0.0,1.29718650409731e-7
663.0,1.1272609831055892e-6,1.5107630718904074e-5,2.2752641863863326e-9,0.0,1.3455820327727587e-7
664.0,1.1220849363826698e-6,1.5038260977871942e-5,2.2729329122541944e-9,0.0,1.3433967343079498e-7
665.0,1.1348965293859556e-6,1.5555480674099234e-5,2.2706494621038304e-9,0.0,1.3672360200274816e-7
666.0,1.0931216732299956e-6,1.4329196025523777e-5,2.268313138402773e-9,0.0,1.31396461001154e-7
667.0,1.089093460977184e-6,1.4276392166249451e-5,2.265988829519605e-9,0.0,1.3118287573727128e-7
668.0,1.084987233827955e-6,1.422256564795092e-5,2.263678326204911e-9,0.0,1.3097065301290066e-7
669.0,1.063720439726824e-6,1.3631667415411324e-5,2.261347343732449e-9,0.0,1.28252341422357e-7
670.0,1.0438447979177687e-6,1.3076351914962277e-5,2.2589946081638083e-9,0.0,1.2557909612399558e-7
671.0,1.0093346149020272e-6,1.2083824353568994e-5,2.2565850350566928e-9,0.0,1.2060673699015005e-7
672.0,9.93220461929401e-7,1.1625327838606368e-5,2.2541516088696888e-9,0.0,1.1810177428767304e-7
673.0,9.625773266963767e-7,1.0761678212990106e-5,2.2516590238310037e-9,0.0,1.1336805462521742e-7
674.0,9.487959871954387e-7,1.036358069658023e-5,2.2491418470775102e-9,0.0,1.1094399379793528e-7
675.0,9.359269180772413e-7,9.9910816005474e-6,2.2466014397217996e-9,0.0,1.086010907302118e-7
676.0,9.38125963880179e-7,1.0014556559581197e-5,2.244074749626805e-9,0.0,1.084155004157955e-7
677.0,9.400810087959881e-7,1.003542679304634e-5,2.241562959413557e-9,0.0,1.0823183375729678e-7
678.0,9.418018577348895e-7,1.005379696900634e-5,2.239065837310573e-9,0.0,1.0805005589603841e-7
679.0,9.285036451015629e-7,9.682021688431102e-6,2.2365447559438768e-9,0.0,1.0572589192169078e-7
680.0,9.157802794344433e-7,9.327053957591791e-6,2.233999229959383e-9,0.0,1.0344246557646013e-7
681.0,9.038321570417551e-7,8.994026581269125e-6,2.231429737847157e-9,0.0,1.0123594680204558e-7
682.0,8.920870768522788e-7,8.668863659225207e-6,2.228835338364347e-9,0.0,9.903189167006937e-8
683.0,8.948116099162229e-7,8.695339332149113e-6,2.226254546454808e-9,0.0,9.886461822612972e-8
684.0,8.973153753030733e-7,8.719669693317307e-6,2.22368834854912e-9,0.0,9.869916194616426e-8
685.0,9.138913767024405e-7,9.09412579583032e-6,2.2211748020337017e-9,0.0,1.0055900399919567e-7
686.0,6.607681977402282e-9,6.575299062144736e-8,2.235407867462049e-9,0.0,1.1996584996428504e-8
687.0,6.6577835290697435e-9,6.780830250237408e-8,2.250425093014596e-9,0.0,1.2218682344041061e-8
688.0,6.607209312157705e-9,6.729321339137812e-8,2.2653604702852366e-9,0.0,1.2200090843984298e-8
689.0,6.359925843840565e-9,6.180263278510227e-8,2.2802137850076636e-9,0.0,1.17012992736439e-8
690.0,6.218220229314572e-9,5.902730616854814e-8,2.2949859337607907e-9,0.0,1.1450906866424786e-8
691.0,6.17054278367882e-9,5.857472149365862e-8,2.3096777754177034e-9,0.0,1.1432475806714685e-8
692.0,6.310936560717755e-9,6.28000793483346e-8,2.324290431638881e-9,0.0,1.1884322908862336e-8
693.0,6.16753046914499e-9,5.993302911615723e-8,2.338823237109322e-9,0.0,1.1626843390097905e-8
694.0,6.2149363523433184e-9,6.184478204097494e-8,2.35327733528036e-9,0.0,1.1846619492574522e-8
695.0,6.167521276592898e-9,6.13729550006006e-8,2.367652788750754e-9,0.0,1.1827859316465267e-8
696.0,6.027236719413546e-9,5.856972342524342e-8,2.3819497070450224e-9,0.0,1.1571421109067728e-8
697.0,5.981103629500282e-9,5.812142473668047e-8,2.3961689031098534e-9,0.0,1.1552702614390634e-8
698.0,6.119903835082382e-9,6.233009660389011e-8,2.4103114332419777e-9,0.0,1.2007228305085413e-8
699.0,6.1696193436422876e-9,6.433403746947566e-8,2.424377294332421e-9,0.0,1.2232419116906486e-8
700.0,6.027156914323375e-9,6.138548624947847e-8,2.4383662564207134e-9,0.0,1.1969505036062097e-8
701.0,5.981249796549232e-9,6.091793068606168e-8,2.452279093269633e-9,0.0,1.1950449061992418e-8
702.0,5.935683234755225e-9,6.045384362275746e-8,2.466116234289652e-9,0.0,1.1931360523802814e-8
703.0,5.8010452492250075e-9,5.77261549770953e-8,2.479877811235611e-9,0.0,1.1677715631408274e-8
704.0,5.8454713018467255e-9,5.9535051654037804e-8,2.493564874555083e-9,0.0,1.18928162976869e-8
705.0,5.7127967935622206e-9,5.684799529910281e-8,2.5071772198058033e-9,0.0,1.1639872157436455e-8
706.0,5.499581754009499e-9,5.220553213321344e-8,2.520714994663614e-9,0.0,1.1160924935950451e-8
707.0,5.375774407930926e-9,4.982338543715847e-8,2.5341789984220253e-9,0.0,1.0916019919871216e-8
708.0,5.334323625077464e-9,4.9439214120792734e-8,2.5475700088032007e-9,0.0,1.0897280425139038e-8
709.0,5.21637797240532e-9,4.721836766937479e-8,2.560888122721055e-9,0.0,1.0660843187355529e-8
710.0,5.176038561614187e-9,4.685321753255996e-8,2.574134096909077e-9,0.0,1.0642219472493069e-8
711.0,5.136005704915074e-9,4.6490842306594036e-8,2.5873083365219445e-9,0.0,1.0623581046830369e-8
712.0,5.096277152575698e-9,4.6131221627023596e-8,2.6004112384407173e-9,0.0,1.0604928342538656e-8
713.0,5.05685067028786e-9,4.577433526901323e-8,2.6134431973105523e-9,0.0,1.0586261788298219e-8
714.0,5.091747822281751e-9,4.71909896226463e-8,2.6264049065486932e-9,0.0,1.0783353300273998e-8
715.0,4.978968169133958e-9,4.5069347134727445e-8,2.6392961175735226e-9,0.0,1.0549108125782623e-8
716.0,4.940434021746318e-9,4.4720538143354356e-8,2.652117550752391e-9,0.0,1.0530401863306925e-8
717.0,4.8304215644807e-9,4.2682324359998904e-8,2.6648692888402676e-9,0.0,1.0296686642184895e-8
718.0,4.792930520826299e-9,4.235104791456012e-8,2.67755206099703e-9,0.0,1.027812803902309e-8
719.0,4.7557260685294744e-9,4.2022303833040206e-8,2.690166254028417e-9,0.0,1.0259560139779947e-8
720.0,3.4398273280065688e-9,2.968015508532696e-8,2.702716553816488e-9,0.0,4.211054464693905e-9
721.0,3.4303090311881754e-9,2.959802755426807e-8,2.715199189594127e-9,0.0,4.203355508865353e-9
722.0,3.459987704366321e-9,2.9136671483801085e-8,2.727613512453216e-9,0.0,4.109131678345016e-9
723.0,3.450490389487797e-9,2.9056694279476177e-8,2.7399604558413765e-9,0.0,4.1015048608308484e-9
724.0,3.480598836732781e-9,2.860301446478052e-8,2.7522398081434438e-9,0.0,4.009100989085439e-9
725.0,3.471105552425026e-9,2.852500014566183e-8,2.7644525203771972e-9,0.0,4.001551115992956e-9
726.0,3.4616445181786814e-9,2.844725085248158e-8,2.7765989927693527e-9,0.0,3.99400038878504e-9
727.0,3.4522151799747585e-9,2.8369762032398748e-8,2.7886795850089936e-9,0.0,3.986448935819087e-9
728.0,3.481806024248429e-9,2.793198319935258e-8,2.8006940318249736e-9,0.0,3.8976238055292355e-9
729.0,3.51261078124173e-9,2.749367870297611e-8,2.812642622767259e-9,0.0,3.80892692780318e-9
730.0,3.5431862016144238e-9,2.7067638087167365e-8,2.8245257050053495e-9,0.0,3.723243376498651e-9
731.0,3.4937240178665688e-9,2.734584945677871e-8,2.836344993184917e-9,0.0,3.7940909130149515e-9
732.0,3.4842726189623355e-9,2.7271872081843136e-8,2.848100236402493e-9,0.0,3.786708708626461e-9
733.0,3.474842417548228e-9,2.7198060622523935e-8,2.859791739735179e-9,0.0,3.779327693642813e-9
734.0,4.880333212357321e-7,3.819902678103794e-6,2.8619826171092165e-9,0.0,2.3642352860391253e-8
735.0,4.7087171657958527e-7,3.6855764820551664e-6,2.8647821898766138e-9,0.0,2.308529801089125e-8
736.0,6.705926211559108e-7,5.3796741395953894e-6,2.8611522246038893e-9,0.0,3.1015441043425085e-8
737.0,6.743063387186338e-7,5.277886728331622e-6,2.8570467392112057e-9,0.0,3.030920146907567e-8
738.0,6.621785298058461e-7,5.3121740386158825e-6,2.8531540349103863e-9,0.0,3.074173995019036e-8
739.0,5.422150563694287e-9,4.45583815540051e-8,2.8643201351785963e-9,0.0,3.894743929590833e-9
740.0,6.661793655540482e-7,5.609918584086478e-6,2.861501822057082e-9,0.0,3.290121153568708e-8
741.0,6.66274645098713e-7,5.610720936299615e-6,2.857838931342739e-9,0.0,3.316120897321938e-8
742.0,6.698431092616091e-7,5.50466544467627e-6,2.854085020771264e-9,0.0,3.241451643860637e-8
743.0,6.671751382974457e-7,5.4827404784106345e-6,2.8503699978836174e-9,0.0,3.23544185178825e-8
744.0,6.706016811124825e-7,5.379746821000668e-6,2.846565482681648e-9,0.0,3.1635169404445907e-8
745.0,6.741381207648328e-7,5.276570063701832e-6,2.842656419274836e-9,0.0,3.0917358691286564e-8
746.0,6.775604355909031e-7,5.176121041677569e-6,2.838640959322521e-9,0.0,3.022435888836658e-8
747.0,6.810851052352304e-7,5.075460950879081e-6,2.8345108066115527e-9,0.0,2.9532855750564614e-8
748.0,6.905725257156458e-7,4.897549539368994e-6,2.8301089268038145e-9,0.0,2.8252428431943513e-8
749.0,6.880429972451803e-7,4.87961008980501e-6,2.825732520878692e-9,0.0,2.819887910271076e-8
750.0,6.854865699460017e-7,4.8614798733899444e-6,2.8214136061475645e-9,0.0,2.8145772524915462e-8
751.0,6.768425622831647e-7,4.9218510667814484e-6,2.8173022801176875e-9,0.0,2.870260403665705e-8
752.0,6.682228263167372e-7,4.979610969887968e-6,2.8134027232942658e-9,0.0,2.925757054006464e-8
753.0,6.714821669581519e-7,4.882871444460138e-6,2.8094218367265563e-9,0.0,2.8598060541481745e-8
754.0,6.748452739938968e-7,4.786011660931722e-6,2.8053285547297602e-9,0.0,2.793997359639478e-8
755.0,6.661700042901752e-7,4.844242559470843e-6,2.8014208973575938e-9,0.0,2.8494128675669352e-8
756.0,6.694893206278868e-7,4.748027168407347e-6,2.7974286513338526e-9,0.0,2.783910593214813e-8
757.0,6.726968550236486e-7,4.6544428000402875e-6,2.7933254873103853e-9,0.0,2.7206866454639753e-8
758.0,6.819068265419284e-7,4.485436770554479e-6,2.7889475033670416e-9,0.0,2.6004451575180155e-8
759.0,6.90892419531462e-7,4.320514605296154e-6,2.7842659677217572e-9,0.0,2.4854769180952865e-8
760.0,6.8840998365001e-7,4.304990624746769e-6,2.7796082851938297e-9,0.0,2.480836938996374e-8
761.0,6.801111901225058e-7,4.363188776762212e-6,2.775172519026686e-9,0.0,2.5311425466613782e-8
762.0,6.775379580869501e-7,4.346680450916964e-6,2.7708068207795844e-9,0.0,2.526527928695768e-8
763.0,6.692228116878191e-7,4.4020040427822735e-6,2.7666467782889826e-9,0.0,2.576625720761389e-8
764.0,6.665807991149249e-7,4.384625451042956e-6,2.762550776046106e-9,0.0,2.572042329453515e-8
765.0,6.696439760199163e-7,4.296037358347585e-6,2.758353699275937e-9,0.0,2.5130149536284943e-8
766.0,6.554799230619971e-7,4.422280989741392e-6,2.7544872565164458e-9,0.0,2.6192754561152183e-8
767.0,6.411553206181654e-7,4.547082063398592e-6,2.7509635880246983e-9,0.0,2.7291764170695494e-8
768.0,6.208706389361199e-7,4.743047866356548e-6,2.7478722242127592e-9,0.0,2.903982911374637e-8
769.0,6.122864842091517e-7,4.792448955893241e-6,2.7449558168531555e-9,0.0,2.960391478390639e-8
770.0,6.094495499269484e-7,4.770243888348359e-6,2.7420809878799243e-9,0.0,2.955828561685623e-8
771.0,6.18181230008837e-7,4.606699910714705e-6,2.739014941543555e-9,0.0,2.829623956310971e-8
772.0,6.096048305256223e-7,4.656984417397594e-6,2.736081762827784e-9,0.0,2.8859743295819195e-8
773.0,5.975263946715052e-7,4.67691974282405e-6,2.7333227478709602e-9,0.0,2.9074642935526336e-8
774.0,6.040550967876755e-7,4.6145880611941175e-6,2.7304766846050526e-9,0.0,2.877265282503611e-8
775.0,5.956650532966476e-7,4.662350772646602e-6,2.727756014970512e-9,0.0,2.9333761067826606e-8
776.0,5.872019508056549e-7,4.710691781880937e-6,2.7251764826454687e-9,0.0,2.991563316500124e-8
777.0,5.613310039207956e-7,4.5031480965904244e-6,2.722747173620645e-9,0.0,2.8559032475233647e-8
778.0,5.260437488824069e-7,4.22006425791038e-6,2.7205793933343598e-9,0.0,2.7087028154611043e-8
